GGLA2 GATES GLACIER 61.602889 -143.013211 1237 m RAWS,,,,,,,,
Data provided by: Bureau of Land Management & Denali National Park,,,,,,,,
MesoWest Disclaimer,,,,,,,,
,,,,,,,,
Metric Units   Variable Descriptions,,,,,,,,
TMZN,DATE,DATENUM_EXCEL,MATLAB_DATENUM,DAYS_SINCE_START,TMPC,RELH,PREC,SNOW
AKD,5/24/14 15:33,40321.64792,735743.6479,53.625,4.4,57,0,27.69
AKD,5/24/14 16:33,40321.68958,735743.6896,53.66666667,4.4,66,0,27.69
AKD,5/24/14 17:33,40321.73125,735743.7313,53.70833333,4.4,70,0,27.69
AKD,5/24/14 18:33,40321.77292,735743.7729,53.75,4.4,73,0,27.43
AKD,5/24/14 19:33,40321.81458,735743.8146,53.79166667,3.9,78,0,27.43
AKD,5/24/14 20:33,40321.85625,735743.8563,53.83333333,3.3,82,0,27.18
AKD,5/24/14 21:33,40321.89792,735743.8979,53.875,2.8,85,0,27.18
AKD,5/24/14 22:33,40321.93958,735743.9396,53.91666667,2.8,83,0,27.18
AKD,5/24/14 23:33,40321.98125,735743.9813,53.95833333,3.3,80,0,26.92
AKD,5/25/14 0:33,40322.02292,735744.0229,54,3.3,78,0,26.92
AKD,5/25/14 1:33,40322.06458,735744.0646,54.04166667,3.3,79,0,26.92
AKD,5/25/14 2:33,40322.10625,735744.1063,54.08333333,3.3,80,0,26.92
AKD,5/25/14 3:33,40322.14792,735744.1479,54.125,2.2,87,0,26.92
AKD,5/25/14 4:33,40322.18958,735744.1896,54.16666667,1.7,88,0,26.92
AKD,5/25/14 5:33,40322.23125,735744.2313,54.20833333,1.7,89,0,26.92
AKD,5/25/14 6:33,40322.27292,735744.2729,54.25,1.7,90,0,26.92
AKD,5/25/14 7:33,40322.31458,735744.3146,54.29166667,1.1,88,0,26.67
AKD,5/25/14 8:33,40322.35625,735744.3563,54.33333333,1.7,85,0,26.67
AKD,5/25/14 9:33,40322.39792,735744.3979,54.375,2.8,80,0,26.42
AKD,5/25/14 10:33,40322.43958,735744.4396,54.41666667,2.8,77,0,26.42
AKD,5/25/14 11:33,40322.48125,735744.4813,54.45833333,4.4,62,0,25.91
AKD,5/25/14 12:33,40322.52292,735744.5229,54.5,5.6,65,0,25.15
AKD,5/25/14 13:33,40322.56458,735744.5646,54.54166667,6.1,60,0,26.16
AKD,5/25/14 14:33,40322.60625,735744.6063,54.58333333,6.7,52,0,23.88
AKD,5/25/14 15:33,40322.64792,735744.6479,54.625,7.8,54,0,24.13
AKD,5/25/14 16:33,40322.68958,735744.6896,54.66666667,7.2,52,0,22.86
AKD,5/25/14 17:33,40322.73125,735744.7313,54.70833333,7.2,53,0,22.35
AKD,5/25/14 18:33,40322.77292,735744.7729,54.75,6.7,53,0,22.61
AKD,5/25/14 19:33,40322.81458,735744.8146,54.79166667,6.1,57,0,22.35
AKD,5/25/14 20:33,40322.85625,735744.8563,54.83333333,5.6,60,0,22.35
AKD,5/25/14 21:33,40322.89792,735744.8979,54.875,5.6,57,0,22.1
AKD,5/25/14 22:33,40322.93958,735744.9396,54.91666667,5,60,0,22.1
AKD,5/25/14 23:33,40322.98125,735744.9813,54.95833333,5,63,0,22.1
AKD,5/26/14 0:33,40323.02292,735745.0229,55,4.4,69,0,22.1
AKD,5/26/14 1:33,40323.06458,735745.0646,55.04166667,3.9,73,0,21.84
AKD,5/26/14 2:33,40323.10625,735745.1063,55.08333333,3.3,74,0,22.1
AKD,5/26/14 3:33,40323.14792,735745.1479,55.125,3.3,78,0,21.84
AKD,5/26/14 4:33,40323.18958,735745.1896,55.16666667,2.8,80,0,22.1
AKD,5/26/14 5:33,40323.23125,735745.2313,55.20833333,2.2,82,0,21.84
AKD,5/26/14 6:33,40323.27292,735745.2729,55.25,2.2,81,0,21.84
AKD,5/26/14 7:33,40323.31458,735745.3146,55.29166667,2.2,76,0,21.59
AKD,5/26/14 8:33,40323.35625,735745.3563,55.33333333,2.8,73,0,21.59
AKD,5/26/14 9:33,40323.39792,735745.3979,55.375,3.9,69,0,20.57
AKD,5/26/14 10:33,40323.43958,735745.4396,55.41666667,4.4,67,0,20.83
AKD,5/26/14 11:33,40323.48125,735745.4813,55.45833333,5.6,60,0,20.32
AKD,5/26/14 12:33,40323.52292,735745.5229,55.5,6.7,62,0,20.07
AKD,5/26/14 13:33,40323.56458,735745.5646,55.54166667,7.2,57,0,19.3
AKD,5/26/14 14:33,40323.60625,735745.6063,55.58333333,8.3,52,0,19.3
AKD,5/26/14 15:33,40323.64792,735745.6479,55.625,8.9,52,0,18.03
AKD,5/26/14 16:33,40323.68958,735745.6896,55.66666667,7.2,56,0,17.53
AKD,5/26/14 17:33,40323.73125,735745.7313,55.70833333,7.2,55,0,18.03
AKD,5/26/14 18:33,40323.77292,735745.7729,55.75,7.8,54,0,17.78
AKD,5/26/14 19:33,40323.81458,735745.8146,55.79166667,7.8,52,0,17.53
AKD,5/26/14 20:33,40323.85625,735745.8563,55.83333333,7.8,53,0,17.27
AKD,5/26/14 21:33,40323.89792,735745.8979,55.875,7.8,52,0,17.02
AKD,5/26/14 22:33,40323.93958,735745.9396,55.91666667,7.2,54,0,17.27
AKD,5/26/14 23:33,40323.98125,735745.9813,55.95833333,6.7,59,0,17.02
AKD,5/27/14 0:33,40324.02292,735746.0229,56,6.1,62,0,17.27
AKD,5/27/14 1:33,40324.06458,735746.0646,56.04166667,5,67,0,17.02
AKD,5/27/14 2:33,40324.10625,735746.1063,56.08333333,3.9,74,0,17.27
AKD,5/27/14 3:33,40324.14792,735746.1479,56.125,3.3,78,0,17.02
AKD,5/27/14 4:33,40324.18958,735746.1896,56.16666667,2.8,80,0,17.02
AKD,5/27/14 5:33,40324.23125,735746.2313,56.20833333,1.7,90,0,17.27
AKD,5/27/14 6:33,40324.27292,735746.2729,56.25,1.1,92,0,17.02
AKD,5/27/14 7:33,40324.31458,735746.3146,56.29166667,1.1,88,0,17.27
AKD,5/27/14 8:33,40324.35625,735746.3563,56.33333333,1.7,88,0,17.02
AKD,5/27/14 9:33,40324.39792,735746.3979,56.375,2.2,83,0,16.76
AKD,5/27/14 10:33,40324.43958,735746.4396,56.41666667,2.8,73,0,16.76
AKD,5/27/14 11:33,40324.48125,735746.4813,56.45833333,3.9,66,0,15.75
AKD,5/27/14 12:33,40324.52292,735746.5229,56.5,5,71,0,15.75
AKD,5/27/14 13:33,40324.56458,735746.5646,56.54166667,6.1,56,0,14.99
AKD,5/27/14 14:33,40324.60625,735746.6063,56.58333333,6.7,53,0,14.22
AKD,5/27/14 15:33,40324.64792,735746.6479,56.625,6.1,62,0,14.48
AKD,5/27/14 16:33,40324.68958,735746.6896,56.66666667,6.7,60,0,14.22
AKD,5/27/14 17:33,40324.73125,735746.7313,56.70833333,6.7,63,0,13.72
AKD,5/27/14 18:33,40324.77292,735746.7729,56.75,5,67,0,13.46
AKD,5/27/14 19:33,40324.81458,735746.8146,56.79166667,5,59,0,12.7
AKD,5/27/14 20:33,40324.85625,735746.8563,56.83333333,5,65,0,12.45
AKD,5/27/14 21:33,40324.89792,735746.8979,56.875,3.9,70,0,12.45
AKD,5/27/14 22:33,40324.93958,735746.9396,56.91666667,3.9,73,0,12.45
AKD,5/27/14 23:33,40324.98125,735746.9813,56.95833333,3.3,71,0,12.45
AKD,5/28/14 0:33,40325.02292,735747.0229,57,3.3,75,0,12.45
AKD,5/28/14 1:33,40325.06458,735747.0646,57.04166667,2.8,82,0,12.19
AKD,5/28/14 2:33,40325.10625,735747.1063,57.08333333,2.2,89,0,12.19
AKD,5/28/14 3:33,40325.14792,735747.1479,57.125,1.1,98,0,12.19
AKD,5/28/14 4:33,40325.18958,735747.1896,57.16666667,0.6,100,0,11.94
AKD,5/28/14 5:33,40325.23125,735747.2313,57.20833333,0,100,0,12.19
AKD,5/28/14 6:33,40325.27292,735747.2729,57.25,0,100,0,12.19
AKD,5/28/14 7:33,40325.31458,735747.3146,57.29166667,0,100,0.03,12.19
AKD,5/28/14 8:33,40325.35625,735747.3563,57.33333333,0.6,100,0,12.45
AKD,5/28/14 9:33,40325.39792,735747.3979,57.375,0.6,100,0,12.19
AKD,5/28/14 10:33,40325.43958,735747.4396,57.41666667,1.1,100,0,12.19
AKD,5/28/14 11:33,40325.48125,735747.4813,57.45833333,2.8,84,0,10.41
AKD,5/28/14 12:33,40325.52292,735747.5229,57.5,4.4,78,0,9.91
AKD,5/28/14 13:33,40325.56458,735747.5646,57.54166667,5,69,0,9.65
AKD,5/28/14 14:33,40325.60625,735747.6063,57.58333333,6.1,65,0,8.89
AKD,5/28/14 15:33,40325.64792,735747.6479,57.625,6.1,60,0,9.4
AKD,5/28/14 16:33,40325.68958,735747.6896,57.66666667,6.1,60,0,8.64
AKD,5/28/14 17:33,40325.73125,735747.7313,57.70833333,6.1,60,0,8.38
AKD,5/28/14 18:33,40325.77292,735747.7729,57.75,5.6,63,0,8.38
AKD,5/28/14 19:33,40325.81458,735747.8146,57.79166667,5.6,64,0,8.38
AKD,5/28/14 20:33,40325.85625,735747.8563,57.83333333,5.6,63,0,8.64
AKD,5/28/14 21:33,40325.89792,735747.8979,57.875,5.6,64,0,8.64
AKD,5/28/14 22:33,40325.93958,735747.9396,57.91666667,5,63,0,8.13
AKD,5/28/14 23:33,40325.98125,735747.9813,57.95833333,5,64,0,8.64
AKD,5/29/14 0:33,40326.02292,735748.0229,58,5,65,0,8.38
AKD,5/29/14 1:33,40326.06458,735748.0646,58.04166667,5,67,0,8.13
AKD,5/29/14 2:33,40326.10625,735748.1063,58.08333333,4.4,69,0,8.38
AKD,5/29/14 3:33,40326.14792,735748.1479,58.125,3.9,73,0,8.64
AKD,5/29/14 4:33,40326.18958,735748.1896,58.16666667,3.3,75,0,8.64
AKD,5/29/14 5:33,40326.23125,735748.2313,58.20833333,2.8,82,0,8.64
AKD,5/29/14 6:33,40326.27292,735748.2729,58.25,2.2,82,0,8.38
AKD,5/29/14 7:33,40326.31458,735748.3146,58.29166667,2.8,77,0,7.87
AKD,5/29/14 8:33,40326.35625,735748.3563,58.33333333,3.9,74,0,7.62
AKD,5/29/14 9:33,40326.39792,735748.3979,58.375,4.4,65,0,7.87
AKD,5/29/14 10:33,40326.43958,735748.4396,58.41666667,6.1,59,0,8.13
AKD,5/29/14 11:33,40326.48125,735748.4813,58.45833333,7.8,54,0,6.1
AKD,5/29/14 12:33,40326.52292,735748.5229,58.5,8.9,47,0,7.11
AKD,5/29/14 13:33,40326.56458,735748.5646,58.54166667,9.4,43,0,5.84
AKD,5/29/14 14:33,40326.60625,735748.6063,58.58333333,10,46,0,0
AKD,5/29/14 15:33,40326.64792,735748.6479,58.625,10,41,0,8.38
AKD,5/29/14 16:33,40326.68958,735748.6896,58.66666667,9.4,41,0,9.4
AKD,5/29/14 17:33,40326.73125,735748.7313,58.70833333,9.4,43,0,6.6
AKD,5/29/14 18:33,40326.77292,735748.7729,58.75,9.4,42,0,8.89
AKD,5/29/14 19:33,40326.81458,735748.8146,58.79166667,9.4,43,0,7.62
AKD,5/29/14 20:33,40326.85625,735748.8563,58.83333333,8.3,48,0,5.84
AKD,5/29/14 21:33,40326.89792,735748.8979,58.875,7.8,51,0,7.87
AKD,5/29/14 22:33,40326.93958,735748.9396,58.91666667,6.7,57,0,9.4
AKD,5/29/14 23:33,40326.98125,735748.9813,58.95833333,6.1,59,0,9.4
AKD,5/30/14 0:33,40327.02292,735749.0229,59,5.6,58,0,9.14
AKD,5/30/14 1:33,40327.06458,735749.0646,59.04166667,5,67,0,9.14
AKD,5/30/14 2:33,40327.10625,735749.1063,59.08333333,4.4,64,0,9.4
AKD,5/30/14 3:33,40327.14792,735749.1479,59.125,4.4,68,0,9.14
AKD,5/30/14 4:33,40327.18958,735749.1896,59.16666667,3.9,71,0,9.14
AKD,5/30/14 5:33,40327.23125,735749.2313,59.20833333,3.9,70,0,9.14
AKD,5/30/14 6:33,40327.27292,735749.2729,59.25,4.4,69,0,9.4
AKD,5/30/14 7:33,40327.31458,735749.3146,59.29166667,5,63,0,9.14
AKD,5/30/14 8:33,40327.35625,735749.3563,59.33333333,5.6,69,0,8.13
AKD,5/30/14 9:33,40327.39792,735749.3979,59.375,5,71,0,8.89
AKD,5/30/14 10:33,40327.43958,735749.4396,59.41666667,4.4,82,0,7.37
AKD,5/30/14 11:33,40327.48125,735749.4813,59.45833333,5,84,0,7.87
AKD,5/30/14 12:33,40327.52292,735749.5229,59.5,4.4,81,0.1,4.06
AKD,5/30/14 13:33,40327.56458,735749.5646,59.54166667,5,82,0.05,5.08
AKD,5/30/14 14:33,40327.60625,735749.6063,59.58333333,5,86,0.05,7.87
AKD,5/30/14 15:33,40327.64792,735749.6479,59.625,5,82,0,7.87
AKD,5/30/14 16:33,40327.68958,735749.6896,59.66666667,5,90,0.03,8.89
AKD,5/30/14 17:33,40327.73125,735749.7313,59.70833333,5.6,87,0.03,7.37
AKD,5/30/14 18:33,40327.77292,735749.7729,59.75,5,86,0,4.32
AKD,5/30/14 19:33,40327.81458,735749.8146,59.79166667,4.4,93,0.1,2.29
AKD,5/30/14 20:33,40327.85625,735749.8563,59.83333333,5,72,0.05,5.08
AKD,5/30/14 21:33,40327.89792,735749.8979,59.875,5,80,0,5.84
AKD,5/30/14 22:33,40327.93958,735749.9396,59.91666667,5,75,0,7.62
AKD,5/30/14 23:33,40327.98125,735749.9813,59.95833333,5,74,0,5.84
AKD,5/31/14 0:33,40328.02292,735750.0229,60,5,65,0,7.87
AKD,5/31/14 1:33,40328.06458,735750.0646,60.04166667,5.6,61,0,9.65
AKD,5/31/14 2:33,40328.10625,735750.1063,60.08333333,5,65,0,9.4
AKD,5/31/14 3:33,40328.14792,735750.1479,60.125,4.4,74,0,8.89
AKD,5/31/14 4:33,40328.18958,735750.1896,60.16666667,4.4,56,0,6.1
AKD,5/31/14 5:33,40328.23125,735750.2313,60.20833333,4.4,55,0,9.91
AKD,5/31/14 6:33,40328.27292,735750.2729,60.25,5,56,0,9.4
AKD,5/31/14 7:33,40328.31458,735750.3146,60.29166667,4.4,68,0,9.4
AKD,5/31/14 8:33,40328.35625,735750.3563,60.33333333,3.9,65,0,9.14
AKD,5/31/14 9:33,40328.39792,735750.3979,60.375,3.9,73,0,9.14
AKD,5/31/14 10:33,40328.43958,735750.4396,60.41666667,3.3,76,0,6.1
AKD,5/31/14 11:33,40328.48125,735750.4813,60.45833333,4.4,69,0,5.33
AKD,5/31/14 12:33,40328.52292,735750.5229,60.5,6.7,48,0,2.03
AKD,5/31/14 13:33,40328.56458,735750.5646,60.54166667,5,41,0,8.13
AKD,5/31/14 14:33,40328.60625,735750.6063,60.58333333,5.6,38,0,9.14
AKD,5/31/14 15:33,40328.64792,735750.6479,60.625,6.7,39,0,7.62
AKD,5/31/14 16:33,40328.68958,735750.6896,60.66666667,6.1,43,0,7.37
AKD,5/31/14 17:33,40328.73125,735750.7313,60.70833333,5,33,0,8.89
AKD,5/31/14 18:33,40328.77292,735750.7729,60.75,5,51,0,9.65
AKD,5/31/14 19:33,40328.81458,735750.8146,60.79166667,2.8,54,0,9.14
AKD,5/31/14 20:33,40328.85625,735750.8563,60.83333333,2.2,60,0,8.89
AKD,5/31/14 21:33,40328.89792,735750.8979,60.875,1.1,72,0,9.14
AKD,5/31/14 22:33,40328.93958,735750.9396,60.91666667,-0.6,99,0,3.56
AKD,5/31/14 23:33,40328.98125,735750.9813,60.95833333,-1.1,89,0,9.91
